address,lat,lon
"New Sanganer Road,Jaipur, India",26.8899483,75.7688448
"Kishan Nagar,Jaipur, India",26.8935541,75.7612478
"Chachiyawas,Ajmer, India",26.571026,74.6732139
"Kishangarh,Ajmer, India",26.5885585,74.861097
"Vidyadhar Nagar,Jaipur, India",26.9607854,75.7748097
"Marwa,Jaipur, India",26.796893,74.9506653
"Kotra,Ajmer, India",26.0172253,74.2064184
"Pragati Nagar,Ajmer, India",,
"Chittorgarh Road,Bhilwara, India",,
"Lohagal Road,Ajmer, India",,
"Keshwanagujar,Neemrana, India",,
"Behror,Alwar, India",27.5603996,76.6412949
"Vatika Road,Jaipur, India",26.7229592,75.8116813
"Sitapura Industrial Area,Jaipur, India",26.776503,75.8354684
"Isrisinghpura,Jaipur, India",,
"Ralawata,Jaipur, India",27.1900787,75.4153275
"Siroli,Jaipur, India",,
"Goner Road Dher Ki Dhani,Jaipur, India",,
"Tijara,Alwar, India",27.931644,76.854601
"Govindji Temple,Vrindavan, India",,
"Vrindavan,Vrindavan, India",27.576332,77.6942078
"Ramgarh,Alwar, India",27.5849727,76.8130857
"Jhalawar Road,Kota, India",24.5421193,75.9203517
"Tilak Nagar,Jaipur, India",26.890235,75.824723
"Hawa Sadak,Jaipur, India",26.9013215,75.7807079
"Old Station Road,Alwar, India",,
"Bagru,Jaipur, India",26.8087953,75.5423119
"Gopal Bari,Jaipur, India",26.8774597,75.7719892
"Ganga Vihar,Jodhpur, India",,
"Nokha,Bikaner, India",27.5552713,73.4755961
"Sector 88B,Gurgaon, India",28.4420223,76.9538495
"Sector 27D,Faridabad, India",28.4814327,77.302992
"Sushant Lok 1 Block A,Gurgaon, India",28.464228,77.076724
"Theekariya,Jaipur, India",26.5654796,76.1130023
"Sector 16,Gurgaon, India",28.4687344,77.0511794
"Vatika,Jaipur, India",26.711176,75.8000812
"Karolan Ka Barh,Jaipur, India",,
"Sector 24,Bhiwadi, India",,
"Mansarovar Extension,Jaipur, India",,
"Nemmeli ,Chennai, India",,
"Sector 2 Sohna,Gurgaon, India",28.3241636,77.0848644
"Bhambhoriya,Jaipur, India",,
"Asanbani,Jamshedpur, India",,
"Paradih,Jamshedpur, India",,
"Rampura,Bhiwadi, India",,
"Halol Vadodara Road,Halol, India",,
"Shanti Kunj,Alwar, India",,
"Phagi,Jaipur, India",26.5769773,75.5586964
"Raja Park,Jaipur, India",26.8966396,75.8271072
"Gandhi Path,Jaipur, India",26.9059131,75.7343426
"Chomu,Jaipur, India",27.1726642,75.720359
"Delhi Road,Jaipur, India",27.0364575,75.8220043
"Shivdaspura,Jaipur, India",26.710251,75.8962369
"Arpora,Goa, India",15.5630974,73.7640368
"NH 12,Jaipur, India",26.9154576,75.8189817
"Mohanpura,Jaipur, India",26.8554259,76.0751669
"Vidhyadhar Nagar,Jaipur, India",26.9626226,75.7723631
"Tiswadi,Goa, India",15.4904623,73.8838495
"Kanakpura Railway Bridge,Jaipur, India",,
"Civil Lines,Jaipur, India",26.9096783,75.7812494
"Nimrana,Jaipur, India",,
"Pilani,Jhunjhunun, India",28.384484,75.608373
"Chaksu,Jaipur, India",26.6059831,75.9430338
"Gopalpura,Jaipur, India",26.8738221,75.7780496
"Shastrinagar,Jaipur, India",,
"Kukas,Jaipur, India",27.0420794,75.8942628
"Dholai,Jaipur, India",,
"Central Spine,Jaipur, India",,
"Gandhi Nagar,Jaipur, India",26.8728017,75.7992199
"Vidhayakpuri,Jaipur, India",26.9168827,75.7952074
"Bajaj Nagar Enclave,Jaipur, India",26.8704901,75.8033389
"Khatipura,Jaipur, India",26.8361206,75.8910715
"Diggi Malpura Road,Jaipur, India",,
"Sodala,Jaipur, India",26.9020365,75.7735936
"Jhalamand Circle,Jodhpur, India",,
"DPS Circle,Jodhpur, India",,
"Mahaveer Nagar,Jaipur, India",26.8571892,75.795152
"Pratap Nagar,Udaipur, India",24.5867005,73.7385847
"Pushkar Road,Ajmer, India",26.4884204,74.5672524
"Lalkothi,Jaipur, India",26.8904122,75.7997749
"Gautam Nagar,Jaipur, India",27.4250046,75.938884
"Airport Road,Udaipur, India",24.6202675,73.8903408
"Tonk Fatak,Jaipur, India",26.8795752,75.7990905
"Kadamba Plateau,Goa, India",15.4893121,73.8911462
"Bindayaka,Jaipur, India",26.923616,75.6515943
"22 Godam,Jaipur, India",26.902774,75.7927199
"Siddharth Nagar,Jaipur, India",26.8839147,75.7388172
"Kamla Nagar,Jaipur, India",26.8766515,75.7179021
"Kanak Vihar,Jaipur, India",26.8864371,75.7140556
"Kishanpura,Jaipur, India",26.7026028,75.6272006
"Lalarpura,Jaipur, India",26.9008038,75.7123673
"Niwaru Road,Jaipur, India",26.9746148,75.7049923
"Panchyawala,Jaipur, India",26.9187703,75.7211393
"Gajsinghpur,Jaipur, India",,
"Hathoj,Jaipur, India",26.939058,75.6770078
"Gajadharpura,Jaipur, India",26.9964475,75.6229122
"Govind Nagar,Nashik, India",19.9833412,73.7793088
"Durgapura,Jaipur, India",26.855093,75.7870163
"Bore Khera,Kota, India",,
"Borkhera,Kota, India",25.3125674,76.242907
"Gaytri Nagar,Jaipur, India",,
"Pal Road,Jodhpur, India",26.2640654,72.9921423
"Ratanada,Jodhpur, India",26.2804811,73.0309797
"Salawas Road,Jodhpur, India",26.1393255,73.0140558
"Paota,Jodhpur, India",26.2976087,73.0384826
"Uchiyarda,Jodhpur, India",26.246716,73.1261372
"Basni,Jodhpur, India",26.2230285,73.0108387
"New Pali Road,Jodhpur, India",26.2535892,73.0166513
"Banar Road,Jodhpur, India",26.3067636,73.0448571
"Basni Benda,Jodhpur, India",,
"Jalore,Jodhpur, India",,
"Sanchore,Jodhpur, India",,
"Pal Gaon,Jodhpur, India",,
"Sardarpura,Jodhpur, India",26.2740418,73.0089608
"Shikargarh Enclave,Jodhpur, India",,
"Jalore Bhinmal Road,Jalor, India",,
"Mahaveer Nagar,Barmer, India",25.7546736,71.4092543
"Chetawas road,Pali, India",,
"Ramchandra Colony,Jaipur, India",26.8919733,75.7477776
"Balsamand,Jodhpur, India",26.3349683,73.0338302
"Choupashani,Jodhpur, India",,
"Shashtri Nagar,Jodhpur, India",23.0155049,72.5179086
"Kharda Randhir,Jodhpur, India",,
"Govindpura,Jaipur, India",26.8451133,74.9657249
"Jhanwar Road,Jodhpur, India",26.2406109,72.9427436
"Jaisinghpura,Jaipur, India",26.9641528,75.2912378
"Chokha,Jodhpur, India",,
"Railway Station Area,Kota, India",9.0461842,7.3421135
"Rajiv Gandhi Nagar,Kota, India",,
"Bundi Road,Kota, India",25.2019518,75.8370206
"Khatu,Sikar, India",27.3694616,75.5550839
"Sector 129,Noida, India",28.4713523,77.5316248
"Bhuwana,Udaipur, India",24.613686,73.7200518
"Sukher,Udaipur, India",,
"Govardhan Vilas,Udaipur, India",,
"Mahaveer Colony Park,Udaipur, India",,
"Sector 9 Hiran Magri,Udaipur, India",24.5744752,73.7235739
"BAREE,Udaipur, India",,
"Badiholi,Udaipur, India",,
"Jhag,Jaipur, India",26.7247411,75.4529214
"Kalwara,Jaipur, India",26.7974892,75.6362342
"Bhatewar,Udaipur, India",24.6172524,74.0089273
"Anantpura,Jaipur, India",27.1240007,75.7553887
"Chandpol,Jaipur, India",26.9257949,75.8133331
"Arjun Nagar,Jaipur, India",26.8732641,75.7877497
"Zundal,Gandhinagar, India",23.1354448,72.581953
"Dabok,Udaipur, India",24.6263816,73.864088
"Karadiya,Vadodara, India",25.1449814,76.0740033
"Gulab Bagh Road,Udaipur, India",24.5760756,73.6950503
"Shobhagpura,Udaipur, India",,
"Hiranmagri,Udaipur, India",,
"Debari,Udaipur, India",24.5977906,73.788931
"Sector 14 Hiran Magri,Udaipur, India",24.5744752,73.7235739
"Sector 4 Hiran Magri,Udaipur, India",24.5744752,73.7235739
"Badgaon,Udaipur, India",24.7545091,73.634197
"TITARDI,Udaipur, India",,
"CHITRACOOT NAGAR,Udaipur, India",,
"Kaladwas,Udaipur, India",24.5818418,73.6848968
"Madhuban,Udaipur, India",,
"Shikarwari,Udaipur, India",,
"Umarda,Udaipur, India",,
"Fatehpura,Udaipur, India",24.7959682,73.9996147
"Keshav Nagar,Udaipur, India",,
"Panchvati,Udaipur, India",24.5993532,73.6916098
"JN Road Gangtok,Gangtok, India",,
"Thirumudivakkam,Chennai, India",,
"Karanai,Chennai, India",12.8573272,80.2005344
"Tambaram,Chennai, India",12.920695,80.1968278
"Thazhambur,Chennai, India",12.8726076,80.2061843
"Attapur,Hyderabad, India",17.3672244,78.4307278
"Bhattarahalli,Bangalore, India",13.0255971,77.7145545
"Mannivakkam,Chennai, India",12.891725,80.0681227
"Kannampalayam,Coimbatore, India",10.9950941,77.0984553
"Sowripalayam,Coimbatore, India",11.0097377,77.0073151
"Keeranatham,Coimbatore, India",11.1141508,76.9942649
"Vilankurichi,Coimbatore, India",11.0536863,76.9973661
"Rakkiyapalayam,Tirupur, India",,
"Pudur,Hyderabad, India",,
"Begur,Bangalore, India",12.8633887,77.6130112
"Uttarahalli Manavarthekaval,Bangalore, India",,
"Pudupakkam,Chennai, India",13.06124,80.27017
"Kattupakkam,Chennai, India",13.0430617,80.122765
"Race Course,Coimbatore, India",11.0010788,76.9779619
"Vengapakkam,Chennai, India",,
"Malikdanguda,Hyderabad, India",,
"Kallimadi,Coimbatore, India",,
"Vedapatti,Coimbatore, India",,
"Vengaivasal Medavakkam,Chennai, India",,
"Gopalapuram,Chennai, India",13.0497324,80.2582028
"Kanathur,Chennai, India",12.8505026,80.2411932
"Kuniyamuthur,Coimbatore, India",10.9560206,76.9540742
"Alandur,Chennai, India",13.0028216,80.1719186
"HBR Layout,Bangalore, India",13.031992,77.6280789
"Ayanambakkam,Chennai, India",13.0722208,80.1610155
"Raja Annamalai Puram,Chennai, India",13.0244783,80.253937
"Codissa,Coimbatore, India",,
"Padi,Chennai, India",13.1035851,80.1920425
"MedaHalli,Bangalore, India",13.0278454,77.7206079
"Saidapet,Chennai, India",13.020817,80.2239536
"Mandaveli,Chennai, India",13.0258445,80.2627877
"Kotturpuram,Chennai, India",13.0193703,80.2435512
"Shenoy Nagar,Chennai, India",13.0789409,80.2251326
"Thevara,Kochi, India",9.944643,76.2947828
"Royapuram,Chennai, India",13.1042898,80.2936125
"Kolapakkam,Chennai, India",13.0097074,80.1528994
"Chromepet,Chennai, India",12.9575007,80.1435066
"Alwarpet,Chennai, India",13.0338602,80.2545491
"West Mambalam,Chennai, India",13.0428296,80.2270184
"Nolambur,Chennai, India",13.0747182,80.1682206
"Royapettah,Chennai, India",13.0554718,80.2639706
"Vilpaty,Kodaikanal, India",,
"Mylapore,Chennai, India",13.0316473,80.2700166
"Injambakkam,Chennai, India",12.9189367,80.251295
"Madipakkam,Chennai, India",12.9611348,80.2001292
"Mahalingapuram,Chennai, India",13.0567826,80.2364037
"Nanganallur,Chennai, India",12.9801242,80.184902
"Arumbakkam,Chennai, India",13.074371,80.2081312
"Koyambedu,Chennai, India",13.0734496,80.1948363
"Santhome,Chennai, India",13.0298372,80.275738
"Ram Nagar,Coimbatore, India",11.0136544,76.9628953
"Pammal,Chennai, India",13.0347902,80.1994677
"Semmancheri,Chennai, India",12.8751861,80.2106332
"Arcot Road,Chennai, India",13.0418593,80.1764131
"Ekkatuthangal,Chennai, India",,
"Virugambakkam,Chennai, India",13.0475434,80.1922181
"Lakshmipuram,Chennai, India",12.9864124,80.2221212
"Thirumazhisai,Chennai, India",,
"Velappanchavadi,Chennai, India",,
"Kattankulathur,Chennai, India",,
"Irungattukottai,Chennai, India",12.9942133,79.9842034
"Potheri,Chennai, India",,
"Thiruneermalai,Chennai, India",12.9454304,80.1186599
"Paruthippattu,Chennai, India",,
"Selaiyur,Chennai, India",12.9303475,80.1324472
"Thiruthani,Chennai, India",13.1837736,79.6222099
"Mogappair East,Chennai, India",13.0835142,80.1840779
"Poonamallee Avadi High Road,Chennai, India",,
"Maduravoyal,Chennai, India",13.0601732,80.1665988
"Kovur,Chennai, India",13.0125315,80.1211467
"Madhanandapuram,Chennai, India",,
"Tambaram West Tambaram,Chennai, India",12.9256549,80.10437
"Chengalpattu,Chennai, India",12.9521755,80.1860309
"Villivakkam,Chennai, India",13.1125875,80.2081378
"RT Nagar,Bangalore, India",13.0227204,77.595715
"Bandlaguda Jagir,Hyderabad, India",17.3719459,78.4050471
"Kodambakkam,Chennai, India",13.049207,80.2242829
"Teynampet,Chennai, India",13.0443237,80.2498455
"Mehdipatnam,Hyderabad, India",17.3942627,78.4342514
"Purasaiwakkam,Chennai, India",,
"Seethammal Extension,Chennai, India",,
"Triplicane,Chennai, India",13.0604285,80.2750704
"Ashok Nagar,Chennai, India",13.0400731,80.2159247
"Postal Nagar,Chennai, India",,
"Anekal,Bangalore, India",12.7836552,77.7461411
"Chetpet,Chennai, India",13.0717448,80.2437973
"Kodungaiyur,Chennai, India",13.1327533,80.2444773
"Viswanathapuram Lay Out,Coimbatore, India",,
"Baktavatsalm Nagar,Chennai, India",,
"MRC Nagar,Chennai, India",13.0196693,80.2706525
"Sembakkam,Chennai, India",12.9040038,80.1871795
"Choolai,Chennai, India",13.0906283,80.2621417
"Vanagaram,Chennai, India",13.1559944,80.1965527
"Pattabiram,Chennai, India",13.1215291,80.0639365
"Thiruporur,Chennai, India",12.9840501,80.2523098
"Selai,Chennai, India",,
"Perur Main Road,Coimbatore, India",,
"Veerakeralam,Coimbatore, India",,
"Budigere Road,Bangalore, India",13.079778,77.7372773
"Tiruvottiyur,Chennai, India",13.1563873,80.3005279
"Bhuvaneshwari Nagar Velachery,Chennai, India",,
"Tharamani,Chennai, India",12.9851573,80.2409748
"Pozhichalur,Chennai, India",12.9905297,80.1440498
"Thaiyur,Chennai, India",12.763461,80.1581385
"Perumalpet,Chennai, India",13.0887868,80.2566885
"Jalladianpet,Chennai, India",,
"Padapai,Chennai, India",,
"East Tambaram,Chennai, India",12.9303475,80.1324472
"Velachery,Chennai, India",12.9801655,80.2228506
"Adambakkam,Chennai, India",12.9822215,80.209121
"Gandhi Nagar,Bangalore, India",12.9771534,77.5800313
"Gounder Mills,Coimbatore, India",11.0597255,76.9446306
"Sithalapakkam,Chennai, India",12.8917047,80.1851133
"Choolaimedu,Chennai, India",13.0666287,80.2305198
"Sunguvarchatram,Chennai, India",12.9241739,79.8863223
"Manamadurai Main Road,Sivaganga, India",,
"Chitlapakkam,Chennai, India",12.9303475,80.1324472
"Madura Madanan Kuppam,Chennai, India",,
"Anna Nagar West,Chennai, India",13.0940791,80.1922978
"Menambedu,Chennai, India",13.1230211,80.1656093
"Thirumullaivoyal,Chennai, India",13.1309288,80.131225
"Annambedu,Chennai, India",,
"Sevvapet,Chennai, India",13.1293328,79.9702214
"Athipet,Chennai, India",13.092043,80.1544514
"Kolathur,Chennai, India",13.1241127,80.2046276
"Ayappakkam,Chennai, India",,
"Pakkam,Chennai, India",,
"Gowriwakkam,Chennai, India",,
"Mohanlalganj,Lucknow, India",26.6722274,81.0670433
"Puzhuthivakkam,Chennai, India",12.9691428,80.2062626
"Santhosapuram,Chennai, India",12.9100538,80.1727961
"Rajiv Gandhi Nagar,Coimbatore, India",,
"Adhanur,Chennai, India",,
"Sri Sai Nagar,Chennai, India",13.1236904,80.2014984
"Maduranthakam,Chennai, India",12.5113799,79.8853978
"Naduveerapattu,Chennai, India",,
"Mudichur,Chennai, India",12.967607,80.2176722
"Nedunkundram,Chennai, India",,
"Ponneri,Chennai, India",13.2090787,80.2709174
"Vadaperumbakkam,Chennai, India",13.1757143,80.2187732
"Kandigai,Chennai, India",12.8437943,80.1516557
"Venkatapuram,Chennai, India",13.121015,80.1508292
"Old Perungalathur,Chennai, India",,
"Kanchipuram,Chennai, India",12.8483107,79.705073
"Shankar Nagar Pammal,Chennai, India",,
"Krishna Nagar Koyambedu,Chennai, India",,
"Manikandan Nagar,Chennai, India",,
"Lakshmi Nagar Pozhichalur,Chennai, India",,
"Sundarapuram,Coimbatore, India",10.9566067,76.9726023
"Vadavalli,Coimbatore, India",11.0253387,76.9051251
"Thudiyalur,Coimbatore, India",11.0805532,76.9421498
"Madukkarai,Coimbatore, India",10.9006591,76.9424838
"Narasimhanaicken Palayam,Coimbatore, India",,
"Kanuvai,Coimbatore, India",11.0653183,76.9085377
"Chinnavedam patti,Coimbatore, India",,
"Bharathi Nagar,Coimbatore, India",11.0471906,76.9890493
"R.S. Puram,Coimbatore, India",11.0053262,76.9500311
"Mettupalayam Road,Coimbatore, India",11.0189804,76.9533076
"TVS Nagar,Coimbatore, India",11.0462601,76.9364585
"Annur,Coimbatore, India",11.2329709,77.103523
"Kunnathur,Coimbatore, India",11.1522312,77.0482319
"Ganapathy,Coimbatore, India",11.0365596,76.9692573
"Sector 66,Mohali, India",30.6986523,76.7301679
"Jawahar Colony,Chennai, India",13.0825068,80.202534
"Saibaba Colony,Coimbatore, India",11.024334,76.9447875
"Balasundaram Nagar,Coimbatore, India",11.0104526,76.9756422
"Sidhapudur,Coimbatore, India",11.0213539,76.9800281
"R S Puram,Coimbatore, India",11.0053262,76.9500311
"Uppilipalayam,Coimbatore, India",11.011709,77.0213881
"Iob Colony,Coimbatore, India",11.0405508,76.8657013
"Dhaliyur,Coimbatore, India",11.0092518,76.8484612
"Ganapathy Nagar,Coimbatore, India",11.0434194,76.9768551
"Kavundam Palayam,Coimbatore, India",,
"Sanganur,Coimbatore, India",11.0258399,76.9746882
"Malumichampatti,Coimbatore, India",10.9371931,76.9996318
"Pappampatti,Coimbatore, India",10.9592406,77.1013023
"Ganapathy Nagar Selaivayal,Chennai, India",,
"Palladam,Coimbatore, India",10.8524826,76.9304323
"Kinathukadavu,Coimbatore, India",10.8284322,77.0254459
"Karamadai,Coimbatore, India",11.2393183,76.9600768
"Samayanallur,Madurai, India",9.9795005,78.0356611
"Madampatti,Coimbatore, India",,
"Kotagiri,Ooty, India",11.4121586,76.70895
"Anakatti,Coimbatore, India",,
"Ganeshapuram,Coimbatore, India",11.0031259,76.9503466
"Vellanaipatti,Coimbatore, India",11.0970968,77.0704321
"Neelambor,Coimbatore, India",,
"Chettipalayam,Coimbatore, India",10.9138283,77.0374703
"Kalapatti Road,Coimbatore, India",11.0760095,77.0316705
"Kurumbapalayam,Coimbatore, India",11.1132597,77.0284746
"Ettimadai,Coimbatore, India",10.8984762,76.8959745
"Mathi,Kumbakonam, India",,
"Palavanthangakattalai,Kumbakonam, India",,
"Ullur,Kumbakonam, India",10.9712028,79.4018254
"Asur,Kumbakonam, India",,
"Thepperumanallur,Kumbakonam, India",,
"Valayapettai Agraharam,Kumbakonam, India",,
"Town Higher Secondary School,Kumbakonam, India",10.9617201,79.3789953
"Palavarai,Chennai, India",,
"thirupuvanam,Madurai, India",,
"Srinagar Colony,Kumbakonam, India",,
"Annalagraharam,Thanjavur, India",10.9492735,79.3684245
"Thirunageswaram,Kumbakonam, India",10.9261312,79.4424146
"KNG Pudur,Coimbatore, India",11.0533111,76.9199558
"Anna Nagar West Extension,Chennai, India",,
"Anna nagar,Madurai, India",9.9223354,78.1493658
"Perumalagaram,Chennai, India",,
"Kadambattur,Thiruvallur, India",13.0983445,79.8616235
"Kumaran Nagar East,Chennai, India",,
"Padappai,Chennai, India",,
"Vadapalanji,Madurai, India",9.9381089,78.0098133
"Madakkulam,Madurai, India",9.918323,78.079175
"mahalipatti,Madurai, India",9.9108629,78.1249792
"Durai Nagar,Tirupattur, India",,
"Mattuthavani,Madurai, India",9.9440908,78.156043
"Melur Main Road,Madurai, India",9.9476653,78.1603283
"uthankudi,Madurai, India",,
"RA Puram,Chennai, India",13.0250377,80.2507707
"Binny Pete,Bangalore, India",,
"Bibikulam,Madurai, India",,
"Othakadai,Madurai, India",9.9604223,78.1891222
"Ottakkadai,Madurai, India",,
"Vilangudi,Madurai, India",9.9520462,78.083295
"Pothumbu,Madurai, India",,
"Karadipatti,Madurai, India",,
"Paravai,Madurai, India",9.9634343,78.0540237
"Ponmeni,Madurai, India",9.9278523,78.0906824
"Kochadai,Madurai, India",9.9404954,78.0840413
"Andalpuram,Madurai, India",9.9064058,78.0994637
"S S colony,Madurai, India",9.922782,78.0967419
"Venkatachalapathy Nagar,Madurai, India",,
"Millakaranai,Madurai, India",,
"uthagudi,Madurai, India",,
"Thirunagar,Madurai, India",9.9385046,78.0127284
"Kodikulam,Madurai, India",9.957566,78.1562863
"umachikulam,Madurai, India",,
"Manimangalam,Chennai, India",,
"Keerathurai,Madurai, India",,
"Namakkal,Salem, India",11.4724083,77.8686343
"Madurai Road,Trichy, India",10.8135662,78.6944695
"Periya kodakovil,Madurai, India",,
"Mahalaksmi Nagar,Trichy, India",,
"Gunduperumbedu,Chennai, India",,
"Thimmasamudram,Chennai, India",,
"Kannan Nagar,Coimbatore, India",,
"Kollacheri,Chennai, India",,
"karungulam,Madurai, India",,
"Perumbulur,Trichy, India",,
"Sengipatti,Thanjavur, India",10.7108806,78.9558388
"Viralimalai,Trichy, India",10.6075417,78.5468252
"Kidaripatti,Madurai, India",10.0638776,78.259711
"Enathur,Chennai, India",,
"Kattavakkam,Chennai, India",,
"Cheyyar,Kancheepuram, India",12.7167167,79.6174402
"Seelanaickenpatti,Salem, India",11.6225098,78.1441326
"chittampatti,Madurai, India",9.9836333,78.2344794
"Melur,Madurai, India",10.0858443,78.3560235
"Suruyur,Trichy, India",,
"Ganapathy Pudur,Coimbatore, India",11.0618797,76.9331274
"Maravaneri,Salem, India",11.6639441,78.1632265
"Alagapuram,Salem, India",11.6861722,78.148412
"Kallar,Munnar, India",9.8235826,77.1523741
"Kalikapur,Kolkata, India",22.5053017,88.4009957
"Yercaud,Salem, India",11.7852074,78.2075392
"Yadagirigutta,Hyderabad, India",,
"Suramangalam,Salem, India",11.6753878,78.1193157
"Sankar Nagar,Salem, India",11.5862984,77.8355021
"Annathanapatti,Salem, India",11.6417081,78.1406484
"Salem,Salem, India",11.6551982,78.1581771
"Thirumal Nagar,Tirunelveli, India",,
"Suthamalli,Tirunelveli, India",8.6990385,77.6325851
"Melapalayam,Tirunelveli, India",8.700881,77.7159547
"Krishnapuram,Tirunelveli, India",8.6892834,77.8057267
"Odatarpatti,Tirunelveli, India",,
"Thoothukudi,Thoothukudi, India",8.8052602,78.1452745
"Palayamkottai,Tirunelveli, India",8.719652,77.7644324
"Perumal Puram,Tirunelveli, India",,
"Tirunelveli Junction,Tirunelveli, India",8.7312234,77.708336
"Rahmath Nagar,Tirunelveli, India",,
"Maharaja Nagar,Tirunelveli, India",8.7074342,77.7523255
"Kodeeswaran Nagar,Tirunelveli, India",8.7263656,77.6752006
"Puthukulam,Tirunelveli, India",,
"Bagalur,Hosur, India",12.8310442,77.865842
"Singadivakkam,Kancheepuram, India",12.8739962,79.7929868
"Walajapet,Vellore, India",12.9291275,79.3638137
"Nellai,Tirunelveli, India",8.7284271,77.7112925
"Katpadi,Vellore, India",13.0435051,79.2404096
"Nenmeli,Chennai, India",,
"Nilavoor,Yelagiri, India",,
"Chidambaram Nagar Ramapuram,Chennai, India",,
"Yelagiri,Vellore, India",,
"Panapakkam,Vellore, India",12.92373,79.5692632
"Lakshmipuram,Guntur, India",16.0920187,80.4594709
"Gummidipundi,Chennai, India",,
"Tindivanam,Viluppuram, India",12.2291607,79.6515314
"Muthukadu,Chennai, India",,
"Acharapakkam,Chennai, India",,
"Old Pallavaram,Chennai, India",,
"Saroornagar,Hyderabad, India",17.3611655,78.5387443
"Yousufguda,Hyderabad, India",17.4387499,78.4279866
"Srinagar Colony,Hyderabad, India",17.431231,78.4337951
"Alwal,Hyderabad, India",17.5022292,78.5088584
"Chikkabanavara,Bangalore, India",13.0714159,77.5099924
"Kothapet,Hyderabad, India",17.375832,78.5409138
"Jalahalli West,Bangalore, India",13.045979,77.5222447
"Bommanahalli,Bangalore, India",12.9034582,77.6230028
"Sunkadakatte,Bangalore, India",12.9951556,77.5022163
"Nacharam,Hyderabad, India",17.4284936,78.5528098
"Musheerabad,Hyderabad, India",17.4191423,78.4985732
"Himayath Nagar,Hyderabad, India",17.3984765,78.4864741
"Ramanthapur,Hyderabad, India",17.3885044,78.5371677
"Tarnaka,Hyderabad, India",17.4285479,78.5379433
"LB Nagar,Hyderabad, India",17.3501617,78.5510938
"Alkapur Township,Hyderabad, India",,
"Kollur,Hyderabad, India",,
"Appa junction,Hyderabad, India",,
"Banaswadi,Bangalore, India",13.0141618,77.6518539
"Phase 8th JP Nagar,Bangalore, India",12.9104179,77.5950737
"Singapura,Bangalore, India",13.0819544,77.5550718
"Singasandra,Bangalore, India",12.8787382,77.642089
"Balanagar,Hyderabad, India",17.4768224,78.4219645
"Madivala,Bangalore, India",12.9214542,77.6211213
"West Marredpally,Hyderabad, India",17.45121,78.5020964
"New Thippasandra,Bangalore, India",12.9761264,77.660815
"Sheelanagar,Visakhapatnam, India",17.7523509,83.1781533
"P Janardhan Reddy Nagar,Hyderabad, India",17.4947961,78.3282759
"Warangal,Warangal, India",17.9820644,79.5970954
"Gajularamaram,Hyderabad, India",17.5271759,78.4200077
"Rampally,Hyderabad, India",17.4644896,78.6489825
"Pocharam,Hyderabad, India",17.4328754,78.6544815
"Mallapur,Hyderabad, India",17.4405369,78.5788551
"Sambhupur,Hyderabad, India",,
"Ghatkesar,Hyderabad, India",17.4180477,78.6323835
"Lakshmiguda,Hyderabad, India",,
"Shambipur,Hyderabad, India",,
"Ahmedguda,Hyderabad, India",,
"Kushaiguda,Hyderabad, India",17.4825451,78.5726444
"Jeedimetla,Hyderabad, India",17.519687,78.4468876
"Kowkur,Hyderabad, India",17.5248934,78.5355319
"Gagillapur,Hyderabad, India",,
"Cherlapalli,Hyderabad, India",17.4590351,78.6043469
"Quthbullapur,Hyderabad, India",17.4966655,78.4606445
"Begumpet,Hyderabad, India",17.446195,78.463016
"Nagaram,Hyderabad, India",17.4910113,78.613677
"Shamirpet,Hyderabad, India",17.571258,78.5587186
"Azamabad,Hyderabad, India",17.4040194,78.5043767
"Badesahebguda,Hyderabad, India",,
"Jogani,Hyderabad, India",,
"Hyder Shah Kote,Hyderabad, India",,
"Secunderabad,Hyderabad, India",17.4337246,78.5006827
"SD Road,Hyderabad, India",17.4230639,78.346391
"Somajiguda,Hyderabad, India",17.4255053,78.4585197
"Kavadiguda,Hyderabad, India",17.4227022,78.4917695
"Nandagiri Hills,Hyderabad, India",17.4236318,78.406941
"Toli Chowki,Hyderabad, India",,
"Suchitra Circle,Hyderabad, India",,
"Trimulgherry,Hyderabad, India",17.4639543,78.4837317
"Kanajiguda,Hyderabad, India",17.4898895,78.4979424
"Manchirevula,Hyderabad, India",17.3806032,78.3456848
"Financial District,Hyderabad, India",17.4042541,78.3305213
"SriSialam Highway,Hyderabad, India",,
"Kadthal,Hyderabad, India",,
"Amangal,Hyderabad, India",,
"Talakondapalle,Hyderabad, India",,
"Kistareddypet,Hyderabad, India",,
"Beeramguda,Hyderabad, India",17.5091218,78.3004614
"Kalasiguda,Hyderabad, India",,
"Padmarao Nagar,Hyderabad, India",17.4256007,78.5085153
"Vidyanagar,Hyderabad, India",17.4019354,78.5095814
"Prashanth Nagar,Hyderabad, India",17.4061779,78.5598445
"Old Bowenpally,Hyderabad, India",17.4772245,78.4849389
"Manewada,Nagpur, India",21.108635,79.1035461
"Baner-Balewadi Road,Pune, India",18.5741788,73.7731743
"Kothur,Hyderabad, India",17.1438391,78.262652
"Dorathota,Visakhapatnam, India",,
"Patancheru Industrial Area,Hyderabad, India",,
"Akkireddipalem,Visakhapatnam, India",17.8331235,83.2294383
"Akkayyapalem,Visakhapatnam, India",17.7381861,83.2991551
"Srikakulam,Visakhapatnam, India",,
"Indresham,Hyderabad, India",17.5375596,78.2628542
"Velimela,Hyderabad, India",,
"Yacharam,Hyderabad, India",,
