city,state,country,builder_name,project_name,location_text,status,project_type,budget_raw,source
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomathas Sai Padmanabha Estates,"Revidi,Visakhapatnam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,SVN Swapnlok,"S.Kota,Visakhapatnam",completed,Residential Plot..,₹20 Lac   -₹60 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Gold Fields,"Savaravilli,Visakhapatnam",completed,Residential Plot..,₹26.7 Lac   -₹1.59 Cr,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha NRI Royale,"Dakamarri,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Padmavathi Township,"Tagarapuvalsa,Visakhapatnam",completed,,₹49.0 Lac   -₹60.2 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Raj Nivas,"Madhurawada,Visakhapatnam",completed,Residential Plot..,₹1 Cr Onwards,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomathas Sai Dharani Township,"Anandapuram,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Amaravatahi,"Bhogapuram,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha ANR Royale,"Rajapulova,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Sai Durga Enclave,"Yendada,Visakhapatnam",completed,,₹89.9 Lac   -₹1.07 Cr,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Thalluri Heights,"Kankipadu,Vijayawada",completed,"2 BHK 
										..",₹33.2 Lac   -₹39.8 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Thalluri Township,"Thagarapuvalasa,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Brindavanam,"Jonnada,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Prasanth Vihar,"NH -5,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Radhika Residency,"Madhurawada,Visakhapatnam",completed,,₹72.7 Lac   -₹88.0 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Sai Prashanth Nilayam,"Madhurawada,Visakhapatnam",completed,,₹72.7 Lac   -₹88.0 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Thanus Castle,"Pothinamallayya Palem,Visakhapatnam",completed,,₹54.2 Lac   -₹67.0 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Polaki Residency,"Seetamma Peta,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Prakriti Enclave,"Sontyam,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Sai Balaji Township,"Pothinamallayya Palem,Visakhapatnam",completed,,₹54.2 Lac   -₹67.0 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Venkatadri Nilayam,"Madhurawada,Visakhapatnam",completed,,₹72.7 Lac   -₹88.0 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Raj Residency,"Madhurawada,Visakhapatnam",completed,,₹72.7 Lac   -₹88.0 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Haripriya Heaven,"Seethammadhara,Visakhapatnam",completed,,₹1.24 Cr   -₹1.45 Cr,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Sai Sadhan,"Madhavadhara,Visakhapatnam",completed,,₹68.4 Lac   -₹79.1 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Bhoomatha Group,Bhoomatha Susmitha Mansion,"Maddilapalem,Visakhapatnam",completed,,₹60.0 Lac   -₹72.0 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenues Pvt. Ltd.,Prakruti Red Coral,"Pusapatirega,Vizianagaram",ongoing,Residential Plot..,₹20 Lac   -₹60 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenues Pvt. Ltd.,Prakruti Sabarigiri Phase 2,"Lankalapalem,Visakhapatnam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenues Pvt. Ltd.,Brahmaputra,"Bhogapuram,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenues Pvt. Ltd.,Prakrutis White Field Annex,"Raikal,Jagtial",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Sri Hari Propertys,Luxury Township,"Modavalasa,Vizianagaram",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Sri Hari Propertys,Sri Hari Luxury Township 2,"Tagarapuvalsa,Visakhapatnam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Sri Hari Propertys,The Golden City,"Anandapuram,Visakhapatnam",completed,Residential Plot..,₹5 Lac   -₹56 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Sri Hari Propertys,Golden Waves,"Konada village,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Sri Hari Propertys,Sri Hari Venkatagiri Township,"Bhogapuram,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Adon Infra Projects,Adon Manmeet,"Jetpur,Rajkot",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Adon Infra Projects,Sapphire Gardens,"Denkada,Vizianagaram",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Suvida Developers,Space Capital Township,"Bhogapuram,Visakhapatnam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Suvida Developers,Suvidas Space Capital Township,"Denkada,Vizianagaram",ongoing,,₹33 Lac Onwards,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Dwaraka,"Atchutapuram,Visakhapatnam",ongoing,,₹29.0 Lac   -₹34.1 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Ram Bageecha,"Kumaram,Vizianagaram",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Suryamukhi 3,"Arinam Akkivalasa,Srikakulam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Prakruti West Millan,"Lankalapalem,Visakhapatnam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Sainik Vihar,"Korukonda,Vizianagaram",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Pearl Coast,"Srikakulam,Srikakulam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Sowbhagya,"Chinamushidiwada,Visakhapatnam",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Mahendra Thanaya,"Jonnada,Vizianagaram",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Indraprasta,"Jonnada,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Icon Nest,"Tagarapuvalsa,Visakhapatnam",completed,Residential Plot..,₹38 Lac   -₹48 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Prakruti Bramarambika,"Kothavalasa,Visakhapatnam",completed,Residential Plot..,₹20 Lac Onwards,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Sai Dharani,"Ravada,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Harivillu Vuda Plots,"Parawada,Visakhapatnam",completed,,₹29.0 Lac   -₹30.8 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Beverly Hills,"Gidijala,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Hyde Park,"Adibatla,Hyderabad",completed,,₹48.0 Lac   -₹54.3 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Golden Bird Annex,"Korukonda,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Narayanadri,"Atchutapuram,Visakhapatnam",completed,,₹29.0 Lac   -₹34.1 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Anjaniputra,"Anandapuram,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Gomati,"Pusapatirega,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Sree Datri Vuda Plots,"Bhogapuram,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Costarica Vuda Plots,"Bhogapuram,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Prakruti Red Carpet,"Bhogapuram,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Prakruti White Field,"Shadnagar,Hyderabad",completed,,₹3.46 Cr   -₹3.98 Cr,magicbricks
Vizianagaram,Andhra Pradesh,India,Prakruti Avenue Pvt. Ltd.,Sreeramagiri,"Ramatheertham,Visakhapatnam",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,The Smart Land,Sai Deepika Gardens,"Sarika,Vizianagaram",completed,,,magicbricks
Vizianagaram,Andhra Pradesh,India,KVR Estates,KVR Sarvan Nivas,"Karakavalasa,Vizianagaram",ongoing,Residential Plot..,₹23.4 Lac   -₹37.4 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,KVR Estates,KVR Seetha Ramam,"Sarika,Vizianagaram",ongoing,,,magicbricks
Vizianagaram,Andhra Pradesh,India,Madhan Group,Madhan V Prime,"Gurla,Vizianagaram",ongoing,Residential Plot..,₹5 Lac   -₹25 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Madhan Group,Madhan Nandanavanam,"Maddi,Visakhapatnam",ongoing,Residential Plot..,₹6.5 Lac   -₹11.9 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Madhan Group,Madhan Alliance,"Gunkalam,Vizianagaram",ongoing,Residential Plot..,₹16.5 Lac   -₹80.9 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Madhan Group,Madhan Orion Hills,"Nellimerla,Visakhapatnam",completed,Residential Plot..,₹15 Lac   -₹36 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Madhan Group,Madhan Prajay Vihar,"BC Colony,Vizianagaram",completed,Residential Plot..,₹20 Lac   -₹71.4 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Swathi Promoters & Infrastructures Pvt. Ltd.,Luckie Township,"Pusapatirega,Visakhapatnam",ongoing,Residential Plot..,₹26.7 Lac   -₹96 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Swathi Promoters & Infrastructures Pvt. Ltd.,Swathi Vaarahi Airport Residences,"Bhogapuram,Visakhapatnam",ongoing,Residential Plot..,₹28.4 Lac   -₹45.4 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Swathi Promoters & Infrastructures Pvt. Ltd.,Vaarahi Ainada Township,"Chelluru,Vizianagaram",ongoing,Residential Plot..,₹32 Lac   -₹36 Lac,magicbricks
Vizianagaram,Andhra Pradesh,India,Sai Infra Developes,Sai Infra Sai Nivas,"Tagarapuvalsa,Visakhapatnam",ongoing,Residential Plot..,₹50.1 Lac   -₹1.80 Cr,magicbricks
Vizianagaram,Andhra Pradesh,India,Sai Infra Developes,Aero Grand,"Jonnada,Vizianagaram",ongoing,,,magicbricks
Guwahati,Assam,India,SM Developers,Srinivasa Sunridge,"Whitefield,Bangalore",ongoing,"2 BHK 
										..",,magicbricks
Guwahati,Assam,India,SM Developers,SM Vision,"Ulwe,Navi Mumbai",ongoing,"3 BHK 
										..",,magicbricks
Guwahati,Assam,India,SM Developers,Surya SmartCity,"Senchowa,Nagaon",ongoing,,,magicbricks
Guwahati,Assam,India,SM Developers,HR HEIGHTS,"Taloja,Navi Mumbai",ongoing,,,magicbricks
Guwahati,Assam,India,SM Developers,SM Surya Jyoti,"Beltola,Guwahati",ongoing,,₹1.21 Cr   -₹2.55 Cr,magicbricks
Guwahati,Assam,India,SM Developers,Suryavatika,"Dhirenpara,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,SM Developers,Suryakiran,"Lankeshwar,Guwahati",completed,"3 BHK 
										Multistorey Apartment..",₹77 Lac   -₹1.20 Cr,magicbricks
Guwahati,Assam,India,SM Developers,Shashwat Mahadev 1,"Vastral,Ahmedabad",completed,"1 BHK 
										..",₹40.0 Lac   -₹47.0 Lac,magicbricks
Guwahati,Assam,India,SM Developers,Shashwat Mahadev 2,"Vastral,Ahmedabad",completed,"1 BHK 
										Multistorey Apartment..",₹27.8 Lac Onwards,magicbricks
Guwahati,Assam,India,SM Developers,S M Paradise,"Taloja,Navi Mumbai",completed,"2 BHK 
										..",₹40.0 Lac   -₹48.0 Lac,magicbricks
Guwahati,Assam,India,SM Developers,Ramkrishna Apartment,"Sodepur,Kolkata",completed,"2 BHK 
										..",₹23.5 Lac   -₹27.5 Lac,magicbricks
Guwahati,Assam,India,SM Developers,SM Siddhi,"Ulwe,Navi Mumbai",completed,,₹70.0 Lac   -₹1.05 Cr,magicbricks
Guwahati,Assam,India,SM Developers,Sagarmata CHS,"Kandivali West,Mumbai",completed,,₹1.50 Cr   -₹1.90 Cr,magicbricks
Guwahati,Assam,India,SM Developers,Neelkamal Apartment,"Andheri West,Mumbai",completed,,₹3.0 Cr   -₹4.33 Cr,magicbricks
Guwahati,Assam,India,SM Developers,Suryakiran,"Dharapur,Guwahati",completed,,₹57.4 Lac   -₹68.3 Lac,magicbricks
Guwahati,Assam,India,SM Developers,Surya Vatika,"Dhirenpara,Guwahati",completed,,₹49.2 Lac   -₹58.4 Lac,magicbricks
Guwahati,Assam,India,SM Developers,SM Olive Paradise,"Taloja,Navi Mumbai",completed,,₹62.6 Lac Onwards,magicbricks
Guwahati,Assam,India,SM Developers,SM Acumen,"Kharghar,Navi Mumbai",completed,,₹1.15 Cr   -₹1.66 Cr,magicbricks
Guwahati,Assam,India,SM Developers,SM Tranquill,"Whitefield,Bangalore",completed,,₹2.01 Cr   -₹2.75 Cr,magicbricks
Guwahati,Assam,India,SM Developers,SM Surya Aspire,"Jalukbari,Guwahati",completed,,₹30.7 Lac   -₹1.46 Cr,magicbricks
Guwahati,Assam,India,SM Developers,SM Majestic,"Ulwe,Navi Mumbai",completed,,₹70.0 Lac   -₹1.05 Cr,magicbricks
Guwahati,Assam,India,SM Developers,Irish Apartment,"Mugalivakkam,Chennai",completed,,₹80.8 Lac   -₹93.0 Lac,magicbricks
Guwahati,Assam,India,SM Developers,SM Akshaya,"Perumbakkam,Chennai",completed,,₹76.1 Lac   -₹90.0 Lac,magicbricks
Guwahati,Assam,India,SM Developers,SM Aksharaa,"Madambakkam,Chennai",completed,,₹54.5 Lac   -₹60.0 Lac,magicbricks
Guwahati,Assam,India,SM Developers,SM Narayana,"Perumbakkam,Chennai",completed,,₹76.1 Lac   -₹90.0 Lac,magicbricks
Guwahati,Assam,India,SM Developers,SM Harmony,"Ulwe,Navi Mumbai",completed,,₹70.0 Lac   -₹1.05 Cr,magicbricks
Guwahati,Assam,India,Agrim Infraproject Pvt. Ltd.,Grandeur Green,"Amingaon,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Agrim Infraproject Pvt. Ltd.,Agrim Aawas Bongaigaon,"Dolaigaon,Bongaigaon",completed,"1, 2, 3 BHK 
										Multistorey Apartment..",,magicbricks
Guwahati,Assam,India,Agrim Infraproject Pvt. Ltd.,Agrim Vista,"Dharapur,Guwahati",completed,"1, 2 BHK 
										Multistorey Apartment..",₹28.6 Lac   -₹77.2 Lac,magicbricks
Guwahati,Assam,India,Agrim Infraproject Pvt. Ltd.,Agrim Residency,"Kahilipara,Guwahati",completed,"3 BHK 
										Multistorey Apartment..",₹48.6 Lac   -₹91.2 Lac,magicbricks
Guwahati,Assam,India,Meghnum Builders,Prankrishna Green,"Odalbakra,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Meghnum Builders,Green Royal,"Ulubari,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Protech Group,Protech Akansha,"Noonmati,Guwahati",ongoing,"3 BHK 
										Multistorey Apartment..",₹68 Lac Onwards,magicbricks
Guwahati,Assam,India,Protech Group,Protech Dharapur Phase 3,"Dharapur,Guwahati",ongoing,"3 BHK 
										..",₹31.7 Lac   -₹50.2 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Pride,"Bagharbari,Guwahati",ongoing,,₹42.7 Lac   -₹66.5 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Prime,"Kahilipara,Guwahati",ongoing,,₹58.0 Lac   -₹64.8 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Paradise,"Kahilipara,Guwahati",ongoing,,₹58.0 Lac   -₹64.8 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Tarun Nagar,"Tarun Nagar,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Protech Group,Protech Harkanan,"Noonmati,Guwahati",completed,,₹65.0 Lac   -₹68.0 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Green,"Panjabari,Guwahati",completed,,₹42 Lac Onwards,magicbricks
Guwahati,Assam,India,Protech Group,Protech Heritage,"Bagharbari,Guwahati",completed,,₹58.8 Lac   -₹61.4 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech View,"Hengrabari,Guwahati",completed,,₹54.5 Lac   -₹65.8 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Pelican,"Hengrabari,Guwahati",completed,,₹54.5 Lac   -₹65.8 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Regency,"Hengrabari,Guwahati",completed,,₹54.5 Lac   -₹65.8 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Park,"Hengrabari,Guwahati",completed,,₹54.5 Lac   -₹65.8 Lac,magicbricks
Guwahati,Assam,India,Protech Group,Protech Pritam,"GS Road,Guwahati",completed,,₹64.3 Lac   -₹77.0 Lac,magicbricks
Guwahati,Assam,India,Dolphin Real Estate & Developers,Dolphin Retreat,"Beltola,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Dolphin Real Estate & Developers,Chandralay,"Rajgarh Road,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Shine Realtors Pvt. Ltd.,Shine Shanti Greeno,"Maligaon,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Shine Realtors Pvt. Ltd.,Shine Heaven,"Panjabari Bus Stand,Guwahati",completed,"2, 3 BHK 
										..",₹1.37 Cr Onwards,magicbricks
Guwahati,Assam,India,Shine Realtors Pvt. Ltd.,Shine Heaven,"Panjabari Bus Stand,Guwahati",completed,"3 BHK 
										Multistorey Apartment..",₹70 Lac Onwards,magicbricks
Guwahati,Assam,India,Shristinagar Guwahati Private Limited,Shristinagar Duplex Mansion Complex Townhouse,"Kharghuli Hills,Guwahati",ongoing,,₹1.30 Cr   -₹1.57 Cr,magicbricks
Guwahati,Assam,India,Shristinagar Guwahati Private Limited,Plots at Shristinagar,"Kharghuli Hills,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,SS Builders,Sm Enclave,"Ulubari,Guwahati",ongoing,,₹65.0 Lac   -₹74.1 Lac,magicbricks
Guwahati,Assam,India,SS Builders,Gunjans Jayashree Enclave,"Geetanagar,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,SS Builders,SS Ayaana,"Thiruvanmiyur,Chennai",completed,"4 BHK 
										..",₹2.36 Cr   -₹2.92 Cr,magicbricks
Guwahati,Assam,India,SS Builders,Suresh Smruti CGHS,"Andheri West,Mumbai",completed,"1 BHK 
										..",₹3.0 Cr   -₹4.33 Cr,magicbricks
Guwahati,Assam,India,SS Builders,S Promoters,"Avadi,Chennai",completed,,₹45.0 Lac   -₹69.2 Lac,magicbricks
Guwahati,Assam,India,SS Builders,SS Brundavanam Apartment,"Ananth Nagar,Bangalore",completed,,₹77.1 Lac   -₹1.03 Cr,magicbricks
Guwahati,Assam,India,SS Builders,Felicity Homes,"Whitefield,Bangalore",completed,,₹2.01 Cr   -₹2.75 Cr,magicbricks
Guwahati,Assam,India,SS Builders,SS Trinity,"Sompura,Bangalore",completed,,₹84.3 Lac   -₹1.10 Cr,magicbricks
Guwahati,Assam,India,SS Builders,SSB Urban Dew,"Pragathi Nagar,Bangalore",completed,,,magicbricks
Guwahati,Assam,India,SS Builders,SSB Urban Daffodils,"Whitefield,Bangalore",completed,,₹2.01 Cr   -₹2.75 Cr,magicbricks
Guwahati,Assam,India,SS Builders,SS Santhosh Square,"Anakaputhur,Chennai",completed,,₹50.1 Lac   -₹52.0 Lac,magicbricks
Guwahati,Assam,India,Santi Basanti Construction,Krishna Garden 2 Phase 2,"Kahilipara,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Santi Basanti Construction,Santi Krishna Garden 3,"Ganeshguri,Guwahati",ongoing,,₹23.8 Lac   -₹1.19 Cr,magicbricks
Guwahati,Assam,India,Priyashi Aashi Developers Pvt. Ltd.,Priyashi Aashi  Ville,"Betkuchi,Guwahati",ongoing,Multistorey Apartment..,₹78.3 Lac   -₹1.49 Cr,magicbricks
Guwahati,Assam,India,Priyashi Aashi Developers Pvt. Ltd.,Priyashi Aashi White House,"Jalukbari,Guwahati",ongoing,Multistorey Apartment..,₹78.8 Lac   -₹82.5 Lac,magicbricks
Guwahati,Assam,India,Shristi Infrastructure Development Corporation Limited,Shristi Paradise Apartments Phase 1,"Kharghuli Hills,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Shristi Infrastructure Development Corporation Limited,Shristi Sangati,"Kharghuli Hills,Guwahati",ongoing,,₹37.1 Lac   -₹47.3 Lac,magicbricks
Guwahati,Assam,India,Shristi Infrastructure Development Corporation Limited,Shristinagar,"Kharghuli Hills,Guwahati",completed,"4 BHK 
										Villa..",₹94.7 Lac   -₹1.60 Cr,magicbricks
Guwahati,Assam,India,Shristi Infrastructure Development Corporation Limited,Shristinagar Villas,"Kharghuli Hills,Guwahati",completed,"3 BHK 
										..",,magicbricks
Guwahati,Assam,India,Shristi Infrastructure Development Corporation Limited,Shristinagar Apartments,"Kharghuli Hills,Guwahati",completed,,,magicbricks
Guwahati,Assam,India,Global Space Developers,Global Lake View,"VIP Road,Guwahati",ongoing,Multistorey Apartment..,₹61.7 Lac   -₹97.8 Lac,magicbricks
Guwahati,Assam,India,Global Space Developers,Global Signature,"Kahilipara,Guwahati",ongoing,"3 BHK 
										..",₹72 Lac   -₹1 Cr,magicbricks
Guwahati,Assam,India,Global Space Developers,Global Aashiyana Block ll,"Birubari,Guwahati",completed,,₹72.3 Lac   -₹1.11 Cr,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime Piya Exotica,"Kahilipara,Guwahati",ongoing,"2, 3 BHK 
										..",₹68.6 Lac   -₹1.17 Cr,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime S Plaza,"Six Mile,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime Square,"Narengi Tinali,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime Visha Enclave,"Panjabari Bus Stand,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime Spring,"Kahilipara,Guwahati",ongoing,,,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime Keshav Kunj,"Beltola,Guwahati",completed,"2 BHK 
										..",₹73.7 Lac   -₹82.7 Lac,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Swasti Residency II,"Beltola,Guwahati",completed,"1 BHK 
										..",₹73.7 Lac   -₹82.7 Lac,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Sunrise Regency,"Zoo Road,Guwahati",completed,"2 BHK 
										..",₹92.9 Lac   -₹1.25 Cr,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime L Heights,"Ganeshguri,Guwahati",completed,,₹65.2 Lac   -₹73.0 Lac,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime Dham,"VIP Road,Guwahati",completed,,₹64.3 Lac   -₹68.4 Lac,magicbricks
Guwahati,Assam,India,Prime Properties N Realtors,Prime Kunj 1,"Survey,Guwahati",completed,,₹55.0 Lac   -₹67.0 Lac,magicbricks
