city,state,country,builder_name,project_name,location_text,status,budget_raw,latitude,longitude,project_type,source,geo_key
Kalyan,Maharashtra,India,Danish Construction,Danish Vrisha Vahana Co Operative Hsl,"Action Area 3,Kolkata",ongoing,₹82.2 Lac Onwards,22.5569919,88.4991673,,magicbricks,"Action Area 3,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Om Arihant Nivas Housing Cooperative Society,"Action Area 2,Kolkata",ongoing,,22.5726459,88.3638953,,magicbricks,"Action Area 2,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Shanta Nivas,"Action Area 1,Kolkata",ongoing,₹60.2 Lac Onwards,22.5569919,88.4991673,,magicbricks,"Action Area 1,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Pentium Co Op Housing Society Ltd,"Action Area 1,Kolkata",ongoing,,22.5569919,88.4991673,,magicbricks,"Action Area 1,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Rajeshwari Co Op HSL,"Action Area 2,Kolkata",ongoing,,22.5726459,88.3638953,,magicbricks,"Action Area 2,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Janmanas Co Op HSL,"Action Area 2B,Kolkata",ongoing,,,,,magicbricks,"Action Area 2B,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Sakhya Individual Project,"Action Area 2B,Kolkata",ongoing,,,,,magicbricks,"Action Area 2B,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Raindrop Co Op HSL,"Action Area 3,Kolkata",ongoing,,22.5569919,88.4991673,,magicbricks,"Action Area 3,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Jyotishka Co Op HSL,"Action Area 2,Kolkata",ongoing,,22.5726459,88.3638953,,magicbricks,"Action Area 2,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Om Chartered,"Action Area 1,Kolkata",ongoing,₹81.9 Lac Onwards,22.5569919,88.4991673,,magicbricks,"Action Area 1,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Kairab Cooperative Housing Society Ltd,"Action Area 1,Kolkata",ongoing,,22.5569919,88.4991673,,magicbricks,"Action Area 1,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Upawan Cooperative Housing Society,"Action Area 1,Kolkata",ongoing,,22.5569919,88.4991673,,magicbricks,"Action Area 1,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Oliviya,"Action Area 2D,Kolkata",ongoing,,,,,magicbricks,"Action Area 2D,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Firewall Co Op HSL,"Action Area 2D,Kolkata",ongoing,,,,,magicbricks,"Action Area 2D,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Rangoli,"Action Area 2C,Kolkata",ongoing,,,,,magicbricks,"Action Area 2C,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Ambika,"Action Area 2B,Kolkata",ongoing,,,,,magicbricks,"Action Area 2B,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Madelyn,"Chikan Ghar,Kalyan",ongoing,,,,,magicbricks,"Chikan Ghar,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Danish Sarovaar,"Action Area 3,Kolkata",completed,₹30 Lac   -₹57.1 Lac,22.5569919,88.4991673,"1, 2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Action Area 3,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Ananda Niketan,"Action Area 1,Kolkata",completed,₹1.15 Cr   -₹1.60 Cr,22.5569919,88.4991673,"2 BHK 
										..",magicbricks,"Action Area 1,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Danish Construction,Mrinmoye CHSL,"New Town,Kolkata",completed,₹1.20 Cr   -₹1.62 Cr,22.5882834,88.4734476,,magicbricks,"New Town,Kolkata, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Amrut  Builders,Amrut Pearl Building No 2,"Dombivli,Kalyan",completed,₹45.0 Lac   -₹52.6 Lac,19.2148599,73.0910271,"1 BHK 
										..",magicbricks,"Dombivli,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Jai Mata Di Developers,Jai Mata Di Athena Enclave,"Chikan Ghar,Kalyan",completed,₹88.0 Lac   -₹92.0 Lac,,,,magicbricks,"Chikan Ghar,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Palava Dwellers Private Limited,Palava Olivia C,"Dombivli,Kalyan",completed,₹45.0 Lac   -₹52.6 Lac,19.2148599,73.0910271,"1, 2 BHK 
										..",magicbricks,"Dombivli,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Palava Dwellers Private Limited,Palava Foresta & Fiora,"Dombivli,Kalyan",completed,₹81 Lac Onwards,19.2148599,73.0910271,"2 BHK 
										Multistorey Apartment..",magicbricks,"Dombivli,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Palava Dwellers Private Limited,Palava Aurelia C H I,"Dombivli,Thane",completed,₹48.0 Lac   -₹60.0 Lac,19.2148599,73.0910271,,magicbricks,"Dombivli,Thane, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Palava Dwellers Private Limited,Palva Milano DG,"Kalyan,Thane",completed,₹45.0 Lac   -₹59.0 Lac,19.2396742,73.1366482,,magicbricks,"Kalyan,Thane, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Impressions,Impressions Ambrin 2,"Dombivli,Kalyan",ongoing,,19.2148599,73.0910271,,magicbricks,"Dombivli,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Impressions,Impressions Suchit Square,"Dombivli,Thane",completed,₹48.0 Lac   -₹60.0 Lac,19.2148599,73.0910271,,magicbricks,"Dombivli,Thane, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,S K Infrastructure,S K Mansipooja Height,"Chikan Ghar,Kalyan",completed,,,,,magicbricks,"Chikan Ghar,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Sri Buildcon Pvt Ltd,Sri Parkview,"Khadakpada,Kalyan",ongoing,,19.2568987,73.1328761,,magicbricks,"Khadakpada,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Shakti Realtors,Shakti Siyara Vista,"Chikan Ghar,Kalyan",ongoing,,,,,magicbricks,"Chikan Ghar,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Shirdi Sai Sheltors LLP,Shirdi Sai Midtown Twin Towers,"Khadakpada,Kalyan",ongoing,,19.2568987,73.1328761,,magicbricks,"Khadakpada,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Stonecrafters,Stone Daffodil Co Op Housing Society Ltd,"Chikan Ghar,Kalyan",ongoing,,,,,magicbricks,"Chikan Ghar,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Shri Hem Labh Residencies Private Limited,Shri Magan Ultima,"Chinchpada Gaon,Kalyan",ongoing,,,,,magicbricks,"Chinchpada Gaon,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,S R Enterprises,S R Ashapura Galaxy,"Dombivli,Kalyan",ongoing,,19.2148599,73.0910271,,magicbricks,"Dombivli,Kalyan, Kalyan, Maharashtra, India"
Kalyan,Maharashtra,India,Ruturaj Builders,Ruturaj Raj Residency,"Chikan Ghar,Kalyan",ongoing,,,,,magicbricks,"Chikan Ghar,Kalyan, Kalyan, Maharashtra, India"
Kolhapur,Maharashtra,India,Dynamic Realty Ventures,Silver Glades,"Laxminarayan Nagar,Kolhapur",completed,₹60 Lac   -₹70 Lac,16.7117412,74.2568909,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Laxminarayan Nagar,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Dynamic Realty Ventures,Dynamic Oasis,"Undri,Pune",completed,₹27.7 Lac   -₹46 Lac,18.4516318,73.8927348,"1 BHK 
										..",magicbricks,"Undri,Pune, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Dynamic Realty Ventures,Linea,"Handewadi,Pune",completed,₹50.4 Lac   -₹56.6 Lac,18.4666006,73.9338507,,magicbricks,"Handewadi,Pune, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Dynamic Realty Ventures,Dynamic Realty Linea,"Hadapsar,Pune",completed,₹65.7 Lac   -₹98.4 Lac,18.5007741,73.9379146,,magicbricks,"Hadapsar,Pune, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,THE IDEAL CONSTRUCTION,Ideal Colony Phase II,"Sutar Mala,Kolhapur",ongoing,₹17.2 Lac   -₹34.8 Lac,,,"1, 2 BHK 
										..",magicbricks,"Sutar Mala,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Anant Estate Developer and Builder,Anant Pride,"Hanuman Nagar,Kolhapur",ongoing,₹32.4 Lac   -₹36.4 Lac,16.6759252,74.2240409,,magicbricks,"Hanuman Nagar,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Anand Construction Company,Anand Prospera,"Rankala,Kolhapur",ongoing,,16.688622,74.2111259,,magicbricks,"Rankala,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Anand Construction Company,Anand Apartment,"Thiruvanmiyur,Chennai",completed,₹2.51 Cr   -₹3.0 Cr,12.9858948,80.2644215,,magicbricks,"Thiruvanmiyur,Chennai, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Siddhant Infrastructure,Palace Orchids,"Raman Mala,Kolhapur",ongoing,,16.7235568,74.2354294,,magicbricks,"Raman Mala,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Silver Landmarks,Advitiya,"Rankala,Kolhapur",completed,,16.688622,74.2111259,"2 BHK 
										..",magicbricks,"Rankala,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Batu Builders,Gruhalaxmi Rachana,"Sambhaji Nagar,Kolhapur",ongoing,,16.6824624,74.2184438,,magicbricks,"Sambhaji Nagar,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Patil Bhagwat Developers & Builder,Vedant Heights,"Ichalkarnji,Kolhapur",completed,,,,,magicbricks,"Ichalkarnji,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Dipti Home Makers Pvt Ltd,Dipti Villa,"Kasaba,Kolhapur",completed,,16.7336399,74.2435951,,magicbricks,"Kasaba,Kolhapur, Kolhapur, Maharashtra, India"
Kolhapur,Maharashtra,India,Dipti Home Makers Pvt Ltd,Dipti Vishvaprem CHS,"Jogeshwari West,Mumbai",completed,₹1.70 Cr   -₹2.0 Cr,19.136394,72.8373817,,magicbricks,"Jogeshwari West,Mumbai, Kolhapur, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Jade Skyline,"Baner,Pune",ongoing,₹1.80 Cr   -₹1.82 Cr,18.5642431,73.7768573,"3 BHK 
										Multistorey Apartment..",magicbricks,"Baner,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Parkcity,"Kolshet Road,Thane",ongoing,₹74 Lac   -₹4.99 Cr,19.2296742,72.9846953,"2, 3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Launch Code Nagpur,"Khadka,Nagpur",ongoing,₹36.9 Lac   -₹1.68 Cr,21.0458794,78.9871126,Residential Plot..,magicbricks,"Khadka,Nagpur, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Vivant,"Jogeshwari Vikhroli Link Road,Mumbai",ongoing,₹1.13 Cr   -₹3.40 Cr,19.1194482,72.9039583,Multistorey Apartment..,magicbricks,"Jogeshwari Vikhroli Link Road,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Eternia,"Kolshet Road,Thane",ongoing,₹1 Cr   -₹4.17 Cr,19.2296742,72.9846953,"1, 2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Blossoms,"Sinhgad Road,Pune",ongoing,₹1.50 Cr   -₹5.35 Cr,18.4538138,73.8388505,"2, 3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Sinhgad Road,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Elitus,"Mulund West,Mumbai",ongoing,₹2.96 Cr   -₹4.15 Cr,19.1719717,72.9511956,Multistorey Apartment..,magicbricks,"Mulund West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Primera,"Kolshet Road,Thane",ongoing,₹90 Lac   -₹1.53 Cr,19.2296742,72.9846953,"2 BHK 
										Multistorey Apartment..",magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Aria,"Karjat,Thane",ongoing,₹1.14 Cr   -₹4.93 Cr,19.1529637,73.2458478,Residential Plot..,magicbricks,"Karjat,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Summit,"Mulund West,Mumbai",ongoing,₹1.49 Cr   -₹4.81 Cr,19.1719717,72.9511956,Commercial Office Space..,magicbricks,"Mulund West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Estella at Kalpataru Parkcity,"Kolshet Road,Thane",ongoing,₹1.66 Cr   -₹2.39 Cr,19.2296742,72.9846953,Multistorey Apartment..,magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Virtus,"Vikhroli West,Mumbai",ongoing,₹1.33 Cr   -₹7.26 Cr,19.114541,72.9257184,Commercial Office Space..,magicbricks,"Vikhroli West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Avante,"Sanath Nagar,Hyderabad",ongoing,₹1.78 Cr   -₹2.06 Cr,17.4522594,78.4446705,"3 BHK 
										Commercial Office Space, Multistorey Apartment..",magicbricks,"Sanath Nagar,Hyderabad, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Vienta,"Kandivali East,Mumbai",ongoing,₹3.09 Cr   -₹6.92 Cr,19.2051958,72.8626165,Multistorey Apartment..,magicbricks,"Kandivali East,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Oceana,"Prabhadevi,Mumbai",ongoing,₹20.26 Cr   -₹34.11 Cr,19.0074717,72.8358965,Multistorey Apartment..,magicbricks,"Prabhadevi,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Azuro,"Nepean Sea Road,Mumbai",ongoing,₹34.27 Cr   -₹54.20 Cr,18.9590583,72.8035239,Multistorey Apartment..,magicbricks,"Nepean Sea Road,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Eternia at Kalpataru Parkcity,"Kolshet Road,Thane",ongoing,₹1.45 Cr   -₹2.89 Cr,19.2296742,72.9846953,"1, 2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Paramount,"Kapurbawdi,Thane",ongoing,₹88 Lac   -₹1.85 Cr,19.2154462,72.9778645,"2 BHK 
										Multistorey Apartment..",magicbricks,"Kapurbawdi,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Park Riviera,"Panvel,Navi Mumbai",ongoing,₹1.05 Cr   -₹1.06 Cr,19.0692422,72.9866726,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Panvel,Navi Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Hills Phase 2,"Manpada Thane West,Thane",ongoing,₹1.55 Cr Onwards,19.214594,73.0909211,"1, 2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Manpada Thane West,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Jade Residences,"Baner,Pune",ongoing,₹2.32 Cr   -₹3.50 Cr,18.5642431,73.7768573,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Baner,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Crescendo,"Wakad,Pune",ongoing,₹69.5 Lac   -₹1.33 Cr,18.6022495,73.7644454,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Wakad,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Exquisite,"Wakad,Pune",ongoing,₹1.15 Cr   -₹1.72 Cr,18.6022495,73.7644454,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Wakad,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Yashodhan,"Andheri West,Mumbai",ongoing,₹4.68 Cr   -₹9.36 Cr,19.1172495,72.833968,"3 BHK 
										Multistorey Apartment..",magicbricks,"Andheri West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Amoda Reserve,"Lonavala,Pune",ongoing,,18.7503694,73.4069436,"3, 4 BHK 
										..",magicbricks,"Lonavala,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Vienta Tower B,"Kandivali East,Mumbai",ongoing,₹3.09 Cr   -₹6.26 Cr,19.2051958,72.8626165,"2, 3, 5, 6 BHK 
										..",magicbricks,"Kandivali East,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Primus Residences,"Vakola,Mumbai",ongoing,₹3.45 Cr Onwards,19.0813635,72.853893,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Vakola,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpatru Elegante,"Kandivali East,Mumbai",ongoing,₹1.88 Cr   -₹2.97 Cr,19.2051958,72.8626165,"2 BHK 
										..",magicbricks,"Kandivali East,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Lokhandwala,"Lokhandwala Complex Andheri West,Mumbai",ongoing,,19.1444491,72.824092,"4 BHK 
										..",magicbricks,"Lokhandwala Complex Andheri West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Launch Code Starlight,"Kolshet Road,Thane",ongoing,₹2.10 Cr Onwards,19.2296742,72.9846953,"3 BHK 
										Multistorey Apartment..",magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Lumina,"Goregaon West,Mumbai",ongoing,,19.1633281,72.8411995,,magicbricks,"Goregaon West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Brilliance,"Goregaon West,Mumbai",ongoing,,19.1633281,72.8411995,,magicbricks,"Goregaon West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Sarovar,"C V Raman Nagar,Bangalore",ongoing,,12.9856478,77.6649767,,magicbricks,"C V Raman Nagar,Bangalore, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Sunrise Grande,"Kolshet Road,Thane",ongoing,₹1.39 Cr   -₹1.79 Cr,19.2296742,72.9846953,,magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Eden,"Baner,Pune",ongoing,,18.5642431,73.7768573,,magicbricks,"Baner,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru One Crest,"Nungambakkam,Chennai",ongoing,₹14.44 Cr   -₹21.95 Cr,13.0620626,80.240487,,magicbricks,"Nungambakkam,Chennai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru  Agile Immensa,"Kolshet Road,Thane",ongoing,,19.2296742,72.9846953,,magicbricks,"Kolshet Road,Thane, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Allura,"Goregaon West,Mumbai",ongoing,,19.1633281,72.8411995,,magicbricks,"Goregaon West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Elegante,"Kandivali East,Mumbai",ongoing,₹1.64 Cr   -₹2.59 Cr,19.2051958,72.8626165,,magicbricks,"Kandivali East,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Iris,"Manjri,Pune",ongoing,,18.5058249,73.9623288,,magicbricks,"Manjri,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Vista,"Sector 128,Noida",completed,₹6.14 Cr   -₹8.07 Cr,28.4711175,77.5316122,Multistorey Apartment..,magicbricks,"Sector 128,Noida, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Magnus,"Bandra East,Mumbai",completed,₹7.71 Cr   -₹11.73 Cr,19.0616565,72.8498111,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Bandra East,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Radiance,"Goregaon West,Mumbai",completed,₹3.06 Cr   -₹9.48 Cr,19.1633281,72.8411995,Multistorey Apartment..,magicbricks,"Goregaon West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Sparkle,"Bandra East,Mumbai",completed,₹8.98 Cr   -₹15.14 Cr,19.0616565,72.8498111,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Bandra East,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Woods Ville,"Chandivali,Mumbai",completed,₹2.55 Cr Onwards,19.1091482,72.8945793,"2 BHK 
										Multistorey Apartment..",magicbricks,"Chandivali,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Avana,"Parel,Mumbai",completed,₹10.15 Cr   -₹28.62 Cr,19.0084268,72.842505,"3, 4, 5 BHK 
										..",magicbricks,"Parel,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Solitaire,"Juhu,Mumbai",completed,₹17.55 Cr Onwards,19.1070215,72.8275275,"3, 4 BHK 
										..",magicbricks,"Juhu,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Matru Ashish,"Matunga,Mumbai",completed,₹8.54 Cr   -₹12.80 Cr,19.0274356,72.8501467,"3 BHK 
										Multistorey Apartment..",magicbricks,"Matunga,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Enclave,"Aundh,Pune",completed,₹1.04 Cr   -₹1.48 Cr,18.5618834,73.8101957,"3 BHK 
										..",magicbricks,"Aundh,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Pinnacle,"Goregaon West,Mumbai",completed,₹10.75 Cr Onwards,19.1633281,72.8411995,"3, 4 BHK 
										Multistorey Apartment..",magicbricks,"Goregaon West,Mumbai, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Grandeur,"Yeshwant Niwas Road,Indore",completed,₹3.84 Cr   -₹7.27 Cr,,,"3, 4, 5 BHK 
										Multistorey Apartment..",magicbricks,"Yeshwant Niwas Road,Indore, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Regency I II,"Kalyani Nagar,Pune",completed,₹2.80 Cr Onwards,18.5481382,73.9025513,"2, 3 BHK 
										Multistorey Apartment..",magicbricks,"Kalyani Nagar,Pune, Mumbai, Maharashtra, India"
Mumbai,Maharashtra,India,Kalpataru Ltd.,Kalpataru Belvadi Apartment,"Malleshwaram,Bangalore",completed,₹1.08 Cr   -₹1.71 Cr,13.0027353,77.5703253,"1, 2 BHK 
										..",magicbricks,"Malleshwaram,Bangalore, Mumbai, Maharashtra, India"
